Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Compass X,Compass Y,Compass Z,Lidar,Temperature,Time
-6,32,-260,-71,72,31,12,133,-240,52,23.99,257
-2,33,-262,-72,72,29,8,134,-239,52,23.99,344
-4,34,-258,-72,73,17,9,132,-240,51,23.99,430
-6,31,-263,-73,72,17,11,134,-239,52,24.03,517
-8,31,-256,-71,71,27,14,135,-242,47,23.99,603
-3,37,-258,-72,73,19,12,134,-239,49,23.87,689
-2,33,-263,-72,74,28,10,133,-241,51,23.91,776
-14,27,-263,-67,71,24,9,135,-237,50,23.79,862
1,32,-257,-67,71,56,10,135,-239,51,23.87,949
0,33,-258,-74,73,7,10,133,-238,48,23.87,1035
-11,31,-261,-73,72,18,10,135,-239,51,23.93,1121
-2,36,-263,-68,71,49,12,134,-241,49,23.91,1208
0,34,-262,-73,72,18,15,134,-237,49,23.93,1294
5,-13,-255,-73,73,16,13,132,-241,52,23.87,1381
-6,50,-259,-69,71,43,7,140,-244,51,23.93,1467
-1,41,-256,-73,72,19,-4,164,-242,52,23.85,1554
-4,39,-262,-71,72,19,4,141,-222,50,23.91,1640
-5,24,-264,-69,72,41,12,132,-216,51,23.87,1727
-5,26,-259,-72,72,20,-1,135,-196,51,23.87,1813
-9,34,-260,-72,72,18,8,133,-237,51,23.87,1899
-5,34,-262,-70,71,37,10,134,-234,50,23.85,1986
-1,34,-260,-71,71,29,10,136,-237,50,23.79,2072
-6,36,-263,-74,72,13,14,134,-238,54,23.87,2159
-6,33,-260,-71,72,31,13,135,-237,51,23.85,2245
-1,35,-262,-70,71,37,12,135,-238,49,23.87,2332
-4,33,-263,-73,72,16,14,133,-238,49,23.87,2418
-7,33,-261,-72,72,24,11,137,-238,53,23.87,2505
-3,33,-263,-69,71,37,10,135,-238,50,23.87,2591
-2,34,-263,-72,72,21,9,136,-238,49,23.75,2678
-7,33,-262,-72,72,20,14,134,-235,48,23.81,2764
-4,32,-263,-70,72,33,12,135,-235,50,23.85,2851
-1,33,-262,-72,72,27,11,137,-238,48,23.81,2937
-4,31,-262,-72,72,19,16,134,-240,49,23.91,3024
-3,-27,-261,-71,71,30,8,133,-164,48,23.79,3110
-6,-15,-257,-72,72,29,19,128,-241,53,23.81,3196
-4,23,-262,-72,72,23,5,145,-182,51,23.81,3283
7,-17,-250,-72,72,27,16,141,-234,51,23.85,3369
-5,-31,-259,-71,72,30,10,132,-238,52,23.79,3457
0,44,-282,-71,71,25,16,144,-236,53,23.87,3543
5,-70,-244,-73,72,21,10,132,-237,52,23.79,3630
5,38,-261,-72,71,30,11,135,-231,49,23.85,3716
-2,34,-257,-70,70,32,10,134,-239,51,23.79,3803
-3,35,-264,-72,72,19,11,137,-240,50,23.87,3889
-6,33,-261,-71,72,25,12,132,-236,49,23.87,3976
-2,33,-261,-70,71,33,11,133,-238,50,23.81,4062
-3,33,-263,-72,71,24,12,132,-239,50,23.75,4149
-6,32,-259,-71,72,22,10,135,-239,50,23.85,4235
-5,33,-264,-71,71,32,14,136,-238,50,23.85,4322
-3,34,-262,-71,71,27,12,134,-238,48,23.79,4408
-4,33,-263,-72,72,22,13,135,-237,50,23.87,4494
-4,32,-263,-71,72,27,12,133,-238,48,23.87,4581
-3,34,-263,-71,71,30,10,134,-240,50,23.93,4667
-2,30,-258,-68,72,22,19,145,-237,50,23.93,4754
-9,30,-271,-73,71,26,0,153,-239,51,23.91,4840
1,84,-254,-70,71,32,17,173,-227,52,23.75,4927
1,-29,-259,-72,71,22,-14,184,-238,53,23.85,5013
4,-28,-257,-71,73,23,19,132,-240,52,23.75,5100
-4,34,-261,-71,71,33,10,136,-239,52,23.87,5186
-3,34,-260,-71,71,25,9,133,-238,50,23.87,5273
-6,32,-263,-72,72,20,12,135,-240,48,23.87,5359
-6,33,-259,-71,71,28,8,131,-238,50,23.87,5445
-2,34,-261,-71,72,29,8,135,-239,50,23.81,5532
-2,32,-260,-72,71,22,9,133,-237,49,23.79,5618
-3,33,-266,-72,72,25,12,134,-238,52,23.71,5705
-2,33,-265,-71,72,30,10,135,-239,53,23.85,5791
-1,26,-256,-72,72,24,13,133,-238,50,23.79,5878
-4,35,-270,-72,71,24,12,134,-236,49,23.81,5964
-4,34,-258,-71,71,29,9,136,-236,48,23.87,6051
-2,32,-266,-72,71,27,11,133,-238,51,23.81,6137
-5,31,-263,-72,71,23,10,136,-236,53,23.81,6224
-5,33,-261,-72,71,27,12,134,-237,48,23.85,6310
-3,34,-262,-71,71,28,12,135,-240,49,23.81,6397
-3,33,-263,-71,71,25,10,136,-238,49,23.81,6483
-4,34,-263,-72,71,25,14,135,-236,50,23.81,6569
-2,33,-257,-72,71,28,10,133,-238,51,23.75,6657
-4,34,-260,-71,72,26,12,132,-240,50,23.79,6743
-2,33,-262,-72,72,24,12,135,-240,49,23.71,6830
-4,32,-262,-71,71,27,13,131,-236,52,23.71,6916
-5,34,-263,-71,71,27,15,134,-238,49,23.69,7003
-4,32,-260,-72,71,25,10,134,-238,53,23.71,7089
-5,33,-264,-72,72,25,11,134,-236,52,23.79,7176
-4,32,-261,-71,72,28,9,135,-238,47,23.79,7262
-5,34,-260,-72,71,26,10,136,-238,49,23.71,7349
-5,32,-262,-71,71,25,12,134,-239,51,23.69,7435
-5,33,-261,-71,71,27,11,133,-238,47,23.71,7522
-4,34,-263,-71,71,27,10,132,-240,52,23.71,7608
-4,33,-262,-72,71,25,13,136,-237,50,23.69,7695
-4,33,-262,-71,71,26,14,135,-236,51,23.79,7781
-3,32,-263,-71,71,27,11,135,-239,50,23.65,7867
-3,33,-264,-71,71,26,11,133,-239,47,23.81,7954
-3,33,-261,-71,71,25,9,133,-238,49,23.71,8040
-4,34,-262,-71,71,27,11,135,-239,43,23.65,8127
-3,32,-262,-71,70,26,13,135,-238,47,23.75,8213
-3,33,-262,-72,71,26,11,136,-240,49,23.75,8300
-2,34,-261,-71,71,26,13,136,-239,51,23.65,8386
-4,32,-263,-71,72,26,12,316,-143,50,23.87,8473
-9,25,-268,-73,71,24,53,133,-141,50,23.69,8559
-13,30,-264,-74,72,23,57,-66,-222,51,23.75,8646
-4,36,-256,-72,71,27,26,64,-210,49,23.79,8732
-9,34,-264,-70,71,28,16,110,-200,48,23.69,8819
-8,32,-271,-72,72,24,6,115,-253,53,23.79,8905
-4,38,-262,-72,72,25,-4,150,-202,52,23.71,8991
-1,24,-259,-69,70,32,24,89,-209,48,23.71,9078
24,37,-254,-71,71,25,32,24,-207,49,23.63,9164
10,45,-258,-69,70,23,-5,78,-289,51,23.59,9251
-4,48,-260,-77,71,28,6,71,-255,48,23.59,9337
6,22,-253,-65,71,28,22,141,-224,48,23.57,9424
-18,26,-273,-75,69,24,8,116,-224,50,23.63,9510
-22,35,-284,-76,69,27,21,72,-262,51,23.53,9597
9,-2,-205,-68,71,28,4,144,-237,49,23.47,9683
-13,30,-242,-64,73,23,10,86,-335,51,23.47,9769
-12,46,-232,-63,74,25,-13,126,-269,51,23.51,9857
-19,7,-264,-71,72,29,33,119,-272,49,23.45,9943
-2,46,-227,-70,77,24,0,128,-273,52,23.39,10030
-40,23,-236,-76,74,25,10,112,-208,51,23.47,10116
-57,18,-233,-69,77,32,2,113,-225,49,23.57,10203
-107,-32,-258,-85,69,27,28,59,-232,48,23.53,10289
-28,16,-258,-70,68,26,28,138,-222,50,23.51,10376
-30,54,-146,-80,69,25,15,-14,-217,48,23.51,10463
-40,12,-250,-68,71,26,-5,184,-230,51,23.45,10549
10,25,-304,-51,76,26,-18,85,-202,48,23.51,10636
-74,-5,-163,-56,69,32,36,5,-238,50,23.45,10722
-14,40,-177,-45,77,32,-4,55,-230,48,23.53,10809
2,60,-318,-37,75,36,27,70,-305,51,23.57,10895
5,59,-326,-53,75,36,-10,60,-220,50,23.53,10981
25,-23,-512,-108,61,24,5,85,-229,50,23.57,11068
82,-31,-101,-70,74,38,-15,118,-228,49,23.57,11155
62,118,-189,-62,77,32,6,23,-227,50,23.41,11241
47,55,-227,-64,70,46,12,119,-204,48,23.51,11328
103,65,-80,-80,65,45,-17,28,-193,48,23.47,11414
13,56,-146,-47,70,46,18,72,-216,50,23.57,11501
15,85,-149,-83,63,34,-12,57,-230,49,23.47,11587
24,84,-261,-113,58,22,5,74,-215,49,23.51,11674
74,89,-387,-79,70,17,2,35,-225,51,23.53,11760
25,76,19,-58,79,25,-7,142,-197,48,23.53,11847
57,33,-344,-116,74,26,-21,76,-196,49,23.57,11933
17,51,-333,-55,68,36,-28,91,-236,48,23.51,12020
-58,-57,-38,-81,62,56,-6,44,-200,49,23.51,12106
-6,71,-325,-74,73,55,2,25,-168,53,23.53,12192
-18,45,-450,-90,67,43,2,88,-193,50,23.53,12279
47,80,-81,-34,87,29,-12,88,-195,48,23.59,12365
-68,-57,10,-68,66,41,50,33,-224,50,23.57,12452
-234,-5,-213,-79,71,73,-47,81,-200,47,23.57,12538
37,57,-276,-41,69,74,-3,5,-179,50,23.57,12625
-108,28,29,-42,68,87,-55,67,-211,50,23.65,12711
-63,-15,71,-67,56,96,6,24,-264,51,23.57,12798
-110,-74,-349,-37,56,122,-11,55,-265,51,23.59,12884
-38,96,-326,-19,77,100,9,32,-233,49,23.57,12972
110,10,-339,-95,52,118,-18,86,-254,49,23.51,13059
8,-30,-110,-49,81,113,16,64,-228,50,23.63,13145
0,61,-91,-89,69,89,7,106,-252,44,23.59,13231
-35,-75,-90,-70,76,69,0,64,-268,51,23.59,13318
4,39,29,-57,66,58,1,80,-183,48,23.65,13404
-47,36,-199,-38,70,60,-16,61,-363,49,23.65,13491
-97,1,-179,-87,55,27,8,59,-224,50,23.65,13577
43,78,-249,-63,91,-11,-20,30,-207,45,23.63,13664
-64,51,-255,-63,70,-39,-8,36,-257,48,23.69,13750
61,58,-66,-76,81,-26,11,58,-210,49,23.65,13837
-44,124,-122,-73,84,-22,6,30,-176,50,23.65,13923
-127,13,-32,-76,80,-7,1,-25,-205,49,23.65,14010
146,32,-36,-86,81,7,33,55,-206,52,23.65,14096
102,-23,-505,-116,58,36,-2,-39,-215,51,23.69,14183
60,-25,-473,-83,90,35,-7,57,-80,49,23.75,14269
112,92,-220,-65,89,41,-72,6,-240,49,23.85,14356
153,9,-108,-66,65,58,-18,61,-269,51,23.81,14442
-19,17,-1,-53,68,79,47,89,-203,48,23.81,14529
-74,41,-327,-76,63,88,-29,37,-251,48,23.75,14615
-55,128,-415,-14,26,89,43,-30,-244,50,23.75,14702
136,43,76,-108,-7,100,-2,-32,-236,55,23.79,14788
57,-28,-314,-33,70,95,35,-70,-156,58,23.85,14875
115,-72,-325,-18,189,98,-93,41,-278,57,23.75,14961
-54,13,-45,5,160,82,17,11,-335,66,23.81,15048
-20,107,-208,-40,76,70,-7,-21,-189,69,23.79,15134
-110,-38,-221,-91,-8,70,-28,4,-237,68,23.81,15221
80,-26,-119,-149,-23,79,-34,12,-217,64,23.87,15307
-53,73,-236,-203,-12,88,-44,53,-198,56,23.85,15394
-41,129,-390,-92,321,82,-43,65,-231,54,23.85,15481
80,114,-284,25,68,84,-49,78,-190,51,23.75,15567
18,48,-149,-87,50,97,-54,10,-218,53,23.69,15654
77,22,-305,-91,98,75,-77,6,-236,48,23.75,15740
-133,-13,23,13,5,51,-48,42,-185,46,23.79,15827
-28,-1,-240,21,-19,43,-94,-24,-155,47,23.81,15913
-68,41,-2,12,147,74,-61,43,-234,47,23.79,16001
-109,-47,-466,-86,205,96,-31,21,-173,48,23.87,16087
-9,-70,-440,-150,129,102,-73,88,-221,49,23.87,16174
16,25,-291,-140,-23,84,-36,35,-254,52,23.85,16260
78,25,-447,-139,57,98,8,45,-238,51,23.75,16347
-13,48,189,-51,7,58,26,71,-205,54,23.71,16433
-110,-13,-297,-88,-185,-10,-5,70,-193,62,23.69,16520
-194,37,-357,-105,-401,-48,-21,136,-187,68,23.75,16607
184,58,-512,-115,-510,-64,-30,9,-125,71,23.81,16693
152,111,-207,-118,-409,-55,-15,38,-116,76,23.87,16780
46,130,6,-96,-115,-31,78,108,-115,78,23.87,16867
-91,-13,-290,-63,252,-14,1,46,-158,80,23.87,16953
71,-31,-115,-14,575,42,-4,47,-169,69,23.85,17040
13,-54,-211,-33,635,59,-23,170,-193,64,23.79,17126
33,75,-459,-93,381,37,-37,34,-239,58,23.79,17213
-30,-111,-283,-93,36,18,19,-58,-215,55,23.81,17300
69,-12,-79,64,-114,1,14,-94,-193,52,23.79,17386
56,51,-512,122,-20,34,-72,85,-132,57,23.91,17473
-19,37,-96,24,233,71,-34,-45,-154,68,23.85,17559
95,183,-191,0,319,94,-30,-49,-150,74,23.85,17646
126,78,-301,-6,184,90,-71,-80,-114,82,23.97,17732
-59,-39,-466,27,24,85,-85,23,-190,91,23.65,17819
2,61,-288,-46,-51,73,-11,43,-204,104,23.79,17905
-204,-36,40,-115,51,65,-33,-4,-176,126,23.59,17992
-119,-15,-174,-163,151,63,-49,146,-279,153,23.81,18079
110,93,39,-34,180,37,-11,47,-227,161,23.79,18165
196,72,84,50,116,21,-47,115,-279,152,23.71,18252
42,69,-386,-36,77,22,-113,93,-205,156,23.71,18338
79,-63,-94,-208,132,32,-55,60,-172,199,23.71,18425
95,92,-150,-574,168,57,-11,-7,-221,441,23.71,18512
-98,13,-506,-725,63,34,22,-7,-248,1262,23.65,18598
-18,55,-302,-513,-126,7,70,-2,-223,1220,23.65,18685
-69,32,-345,-6,21,-26,23,23,-182,1196,23.65,18772
48,-25,-73,330,253,-14,62,47,-207,401,23.65,18859
-211,95,-467,518,282,-9,-6,45,-208,192,23.63,18946
58,7,-232,429,144,-3,-82,-24,-191,125,23.51,19032
-104,40,-229,-10,-79,21,-74,-121,-239,128,23.51,19119
-211,-14,-226,-467,-71,51,-24,47,-254,221,23.65,19206
70,-2,-225,-717,-91,109,-76,66,-263,0,23.41,19292
123,58,-228,-363,42,96,-39,-67,-178,1176,23.41,19379
153,128,-512,93,389,101,84,29,-353,431,23.57,19466
-112,-58,-505,375,580,106,56,-21,-267,211,23.51,19553
-1,176,3,361,402,120,-42,66,-305,168,23.59,19639
-3,-17,75,-19,48,125,-136,-15,-244,191,23.59,19726
-145,-45,-445,-355,-224,118,-9,-92,-302,286,23.59,19812
1,-59,-435,-326,-172,106,-5,107,-294,447,23.65,19899
59,81,-512,-139,-86,113,-23,155,-286,450,23.53,19986
67,172,-512,160,37,124,-9,-51,-249,323,23.53,20072
127,187,-187,209,71,140,-16,-21,-273,275,23.53,20159
-103,-29,-330,72,27,162,-143,66,-231,269,23.59,20246
33,92,-180,6,8,163,-56,30,-290,286,23.51,20332
-80,-81,-275,-83,-16,171,-29,-53,-256,315,23.53,20419
144,134,-507,-49,-66,171,-126,7,-188,312,23.53,20506
53,88,-120,98,-143,156,-33,8,-221,288,23.53,20592
24,57,78,123,-329,136,-103,53,-224,275,23.63,20679
-143,51,193,-35,-542,114,-83,-3,-172,304,23.57,20766
-135,41,-478,-397,-603,133,2,-67,-389,417,23.65,20853
-129,-13,-174,-369,-264,139,-131,80,-100,564,23.65,20939
-50,51,-423,-105,382,206,-139,35,-46,492,23.53,21026
108,24,-298,371,877,221,-55,49,-167,333,23.53,21113
-23,-107,-198,598,856,218,-129,50,-166,258,23.53,21200
94,78,-135,79,446,232,-135,7,-211,279,23.71,21286
-155,-68,-343,-808,20,229,-97,93,-225,0,23.65,21373
-175,-97,36,-1134,-384,211,-17,113,-289,869,23.75,21460
-34,47,-512,-520,-506,173,-70,108,-186,698,23.71,21547
-40,119,-399,404,-129,160,-60,-77,-122,563,23.69,21634
-152,110,-453,1001,505,201,-178,95,-166,202,23.63,21721
-256,23,-287,784,772,234,-199,90,-192,119,23.65,21808
-1,-33,-120,302,512,247,-248,28,-217,91,23.57,21895
-64,-110,-391,-329,-127,227,-230,58,-255,76,23.57,21981
-155,77,-60,-714,-749,202,-237,114,-184,51,23.59,22068
81,341,-512,-1372,813,333,-129,160,-207,120,23.63,22155
-128,-178,511,50,457,188,-156,175,-243,82,23.57,22242
160,66,-445,-407,-405,232,-186,347,-176,44,23.51,22329
-250,84,-339,-204,-6,237,-148,341,-251,48,23.45,22415
81,35,-46,-178,-15,270,-140,323,-286,50,23.41,22502
-34,32,173,-66,-29,321,-132,299,-300,47,23.51,22589
71,-17,332,-123,-79,384,-149,266,-285,48,23.51,22675
-51,-63,-264,-56,1,437,-162,257,-278,48,23.53,22762
25,-37,-163,-129,8,455,-173,257,-262,48,23.47,22849
-70,-34,-512,-93,5,452,-183,258,-253,47,23.59,22935
-55,41,-512,-104,34,236,-185,259,-248,47,23.45,23022
-3,26,-281,-77,72,-7,-187,259,-252,48,23.51,23109
-9,29,-270,-71,69,28,-185,262,-249,46,23.57,23195
8,37,-261,-69,69,49,-186,260,-245,45,23.53,23282
-13,25,-266,-75,72,5,-183,262,-246,49,23.53,23368
-7,25,-267,-71,71,25,-181,260,-246,48,23.41,23455
3,35,-263,-69,70,46,-183,258,-248,48,23.53,23541
-7,31,-269,-74,72,13,-182,258,-247,47,23.57,23628
-5,33,-266,-72,70,24,-185,260,-249,47,23.63,23715
-2,34,-272,-68,69,43,-186,261,-248,48,23.59,23801
4,35,-259,-73,71,18,-185,261,-248,48,23.69,23888
-14,26,-262,-72,71,22,-184,261,-247,46,23.65,23974
2,37,-258,-69,71,37,-186,260,-247,46,23.63,24061
-3,31,-267,-72,71,21,-184,258,-244,48,23.63,24148
-8,27,-258,-72,72,23,-185,260,-250,46,23.65,24235
-5,30,-260,-70,71,35,-188,259,-248,48,23.59,24322
-3,33,-266,-71,71,24,-188,257,-250,46,23.59,24408
-9,34,-265,-71,71,22,-183,261,-248,47,23.57,24495
-9,33,-261,-69,71,32,-186,260,-246,48,23.71,24581
1,35,-254,-71,71,26,-183,258,-247,47,23.75,24668
-4,36,-262,-73,71,19,-185,262,-247,46,23.69,24755
-3,34,-261,-71,70,30,-184,261,-248,47,23.69,24841
-3,30,-270,-72,71,28,-183,260,-246,46,23.59,24928
-7,30,-268,-73,71,23,-182,261,-245,45,23.71,25014
-5,32,-263,-71,70,29,-187,262,-246,46,23.65,25101
-1,33,-266,-71,70,28,-185,263,-248,47,23.65,25187
-4,29,-267,-73,71,22,-186,260,-247,47,23.69,25274
-2,30,-266,-72,71,27,-186,258,-251,48,23.75,25361
-3,33,-265,-71,71,32,-186,260,-250,47,23.57,25447
-3,31,-265,-73,71,18,-181,263,-249,48,23.57,25534
-6,30,-264,-72,70,26,-188,262,-250,48,23.71,25620
-1,30,-263,-70,70,37,-185,261,-252,49,23.65,25707
-1,31,-262,-73,71,20,-186,258,-249,47,23.69,25793
-5,29,-263,-72,71,19,-183,259,-247,48,23.69,25880
-2,32,-262,-70,70,38,-181,261,-251,47,23.85,25967
-1,33,-263,-73,-258,-258,-183,261,-246,47,23.71,26053
-4,31,-262,-72,71,18,-185,259,-251,45,23.71,26140
-5,31,-261,-70,71,35,-183,262,-251,47,23.71,26226
-1,33,-264,-71,71,28,-185,261,-251,48,23.75,26313
-5,30,-263,-73,71,17,-186,262,-250,48,23.75,26400
-3,32,-260,-71,71,32,-183,258,-250,46,23.81,26486
-1,33,-262,-71,71,29,-186,260,-249,47,23.75,26573
-5,32,-262,-73,71,19,-186,260,-252,47,23.79,26659
-4,31,-261,-71,70,29,-188,260,-249,46,23.71,26746
-1,33,-263,-71,70,32,-186,259,-248,47,23.87,26832
-3,32,-263,-73,71,21,-183,261,-248,48,23.75,26919
-5,32,-261,-72,71,27,-186,262,-249,47,23.75,27006
-3,32,-264,-71,71,32,-185,258,-248,49,23.79,27092
-4,32,-261,-72,72,23,-184,262,-250,47,23.79,27180
-5,31,-263,-72,71,25,-183,262,-249,48,23.91,27266
-3,31,-263,-71,71,32,-188,260,-251,47,23.81,27353
-2,31,-264,-72,70,25,-183,260,-250,46,23.81,27439
-3,32,-263,-72,70,24,-184,260,-247,47,23.87,27526
-3,31,-262,-71,71,31,-186,261,-249,49,23.71,27613
2,35,-262,-74,72,24,-185,258,-251,49,23.71,27699
-23,38,-273,-73,70,22,-176,211,-242,47,23.91,27786
-12,39,-259,-68,71,29,-191,262,-248,46,23.69,27872
-10,24,-257,-72,72,27,-201,256,-258,47,23.71,27959
-6,28,-266,421,420,419,-191,273,-251,46,23.63,28045
4,34,-265,-69,71,30,-170,203,-274,47,23.71,28132
0,37,-256,-70,72,27,-199,272,-228,47,23.71,28218
-2,21,-265,-71,72,23,-188,237,-261,50,23.71,28305
-3,36,-263,-73,71,30,-204,255,-250,47,23.71,28391
13,48,-251,-67,69,28,-186,175,-272,47,23.71,28478
7,-11,-246,-67,74,25,-199,256,-223,45,23.65,28565
17,9,-322,-75,68,25,-169,207,-183,47,23.65,28651
-20,11,-197,-80,71,27,-230,281,-278,47,23.59,28738
-42,45,-319,-81,71,27,-201,268,-222,47,23.65,28824
-24,72,-395,-83,74,35,-203,239,-213,46,23.65,28911
-83,30,-142,-79,74,28,-195,189,-222,47,23.53,28998
-43,27,-350,-78,74,45,-174,204,-306,47,23.53,29084
-35,35,-151,-91,63,49,-238,241,-138,49,23.57,29171
44,61,-218,-63,65,79,-230,154,-193,46,23.45,29258
-47,38,-353,-39,75,90,-177,163,-205,49,23.53,29344
-27,13,-408,-50,72,104,-215,194,-202,49,23.71,29431
74,43,-304,-71,75,91,-210,200,-245,47,23.53,29517
59,175,-255,-59,65,78,-212,215,-174,48,23.51,29604
65,70,-376,-95,61,81,-202,142,-254,48,23.57,29691
-171,84,-131,-84,78,74,-168,175,-235,47,23.69,29777
96,133,-408,-75,81,72,-210,193,-287,51,23.69,29864
-83,-81,-262,-97,66,51,-196,88,-255,58,23.63,29952
247,-27,-165,-144,56,68,-185,207,-222,77,23.53,30038
125,51,-478,-259,89,98,-181,200,-253,110,23.65,30125
-238,16,-512,-159,72,105,-147,175,-234,122,23.71,30212
-174,56,-349,-81,61,113,-188,106,-198,117,23.59,30299
-22,156,-36,3,41,130,-132,133,-226,94,23.71,30385
-40,111,-156,132,63,128,-145,191,-224,63,23.79,30472
-44,95,-275,210,46,130,-205,143,-216,50,23.79,30559
17,62,-171,-100,80,133,-203,141,-239,59,23.69,30645
-88,-18,-113,-170,48,130,-151,148,-246,58,23.63,30732
33,-23,-289,-89,53,120,-252,134,-211,65,23.63,30819
-53,-1,-71,-124,63,150,-239,97,-108,82,23.79,30905
167,108,-144,-223,18,175,-245,210,-245,115,23.65,30992
-16,100,-80,-101,15,183,-213,74,-142,113,23.87,31079
-2,-21,-245,117,24,188,-202,176,-233,92,23.81,31166
-188,3,-58,194,163,213,-114,98,-233,92,23.81,31252
-6,-27,-72,57,218,226,-232,53,-149,100,23.71,31339
-81,9,-502,-139,136,217,-247,125,-221,130,23.79,31426
